Question,Tag
I m using waveOutWrite with a callback function and under native code everything is fast Under NET it is much slower to the point I think I m doing something very wrong 5 or 10 times slower sometimes I can post both sets of code but seems like too much so I ll just post the C code that is fast and point out the minor variances in the NET code HANDLE WaveEvent const int TestCount 100 HWAVEOUT hWaveOut 1 don t ask why this is an array just test codeWAVEHDR woh 1 20 void CALLBACK OnWaveOut HWAVEOUT UINT uMsg DWORD DWORD DWORD if uMsg WOM_DONE return assert SetEvent WaveEvent NET code uses EventWaitHandle Set void test void WaveEvent CreateEvent NULL FALSE FALSE NULL assert WaveEvent WAVEFORMATEX wf memset amp wf 0 sizeof wf wf wFormatTag WAVE_FORMAT_PCM wf nChannels 1 wf nSamplesPerSec 8000 wf wBitsPerSample 16 wf nBlockAlign WORD wf nChannels wf wBitsPerSample 8 wf nAvgBytesPerSec wf wBitsPerSample 8 wf nSamplesPerSec assert waveOutOpen amp hWaveOut 0 WAVE_MAPPER amp wf DWORD OnWaveOut 0 CALLBACK_FUNCTION MMSYSERR_NOERROR for int x 0 x lt 2 x memset amp woh 0 x 0 sizeof woh 0 x woh 0 x dwBufferLength PCM_BUF_LEN woh 0 x lpData char malloc woh 0 x dwBufferLength assert waveOutPrepareHeader hWaveOut 0 amp woh 0 x sizeof woh 0 x MMSYSERR_NOERROR assert waveOutWrite hWaveOut 0 amp woh 0 x sizeof woh 0 x MMSYSERR_NOERROR int bufferIndex 0 DWORD times TestCount for int x 0 x lt TestCount x DWORD t timeGetTime assert WaitForSingleObject WaveEvent INFINITE WAIT_OBJECT_0 NET code uses EventWaitHandle WaitOne assert woh 0 bufferIndex dwFlags amp WHDR_DONE assert waveOutWrite hWaveOut 0 amp woh 0 bufferIndex sizeof woh 0 bufferIndex MMSYSERR_NOERROR bufferIndex bufferIndex 0 1 0 times x timeGetTime t The times array for the C code always has values around 80 which is the PCM buffer length I am using The NET code also shows similar values sometimes however it sometimes shows values as high as 1000 and more often values in the 300 to 500 range Doing the part that is in the bottom loop inside the OnWaveOut callback instead of using events makes it fast all the time with NET or native code So it appears the issue is with the wait events in NET only and mostly only when other stuff is happening on the test PC but not a lot of stuff can be as simple as moving a window around or opening a folder in my computer Maybe NET events are just really bad about context switching or NET apps threads in general In the app I m using to test my NET code the code just runs in the constructor of a form easy place to add test code not on a thread pool thread or anything I also tried using the version of waveOutOpen that takes an event instead of a function callback This is also slow in NET but not in C so again it points to an issue with events and or context switching I m trying to keep my code simple and setting an event to do the work outside the callback is the best way I can do this with my overall design Actually just using the event driven waveOut is even better but I tried this other method because straight callbacks are fast and I didn t expect normal event wait handles to be so slow,thread
I am trying to update an xml file and save elements inside of an already saved root element I have only found examples where the xml files are just opened and not saved Can someone help me to find the best way to save the results My project right now looks like this I am loading an xml file via URLLoader URLRequest and display the contents in several text fields New text from an input field is saved appended via FileStream directly to the xml file in the applicationStorageDirectory that will be on iPhone The new input should then be added to an on screen list created with a for loop and displayed however it can t get it that far After reading the newly saved input from the xml file I naturally get error 1088 because the xml file is not well formed anymore This is because the input is appended after the root element and the result looks like this lt root gt lt message gt lt message gt lt date gt lt date gt lt root gt lt message gt new input lt message gt lt date gt lt date gt When of course what I want is this lt root gt lt message gt lt message gt lt date gt lt date gt lt message gt new input lt message gt lt date gt lt date gt lt root gt But I have no idea how i can achieve that I made several attempts to avoid having to append like loading the xml content changing it and then writing everything again But since I am still new to as3 I couldn t get it to work It would be great if someone could tell me what the best way to go would be and maybe how to solve it,actionscript
I ve a c project and I would like to know if the default free installer provided with visual studio 2010 allows us to prompt some information to configure the application if yes how if no what can you advice me Thank you very much,installation
I have a database in sql server I am looking to create a WPF app with visual studio in order to run the sql code there How do I do this I am just needing to run a simple select statement based off of three joined tables,2010
Where is PowerShell ISE in Windows 8 In Windows 7 it was right on the Start Menu but it doesn t appear anywhere in Windows 8,ise
I am trying to implement Google Checkout v2 into my project I m getting this error come through 5 or 6 times for each order Error parsing XML message from parser is Unexpected element notification acknowledgment Make sure the URL is valid for this command The XML I m sending The XML I m receiving Error parsing XML message from parser is Unexpected element notification acknowledgment Make sure the URL is valid for this command Even though I get some errors in the integration console the order still comes through and charges in the sandbox environment Is this simply because my callback URL is not https I m able to retrieve and process all the data I need but want to know what I m doing wrong to get these errors My code if Request serial number null Sandbox HttpWebRequest request HttpWebRequest WebRequest Create https sandbox google com checkout api checkout v2 reports Merchant merchantId request ContentType application xml charset UTF 8 request Accept application xml charset UTF 8 request Method POST request Timeout 20000 string authorisation encodeAuthorisation merchantId merchantKey Sandbox request Headers Add Authorization Basic authorisation string xml lt notification history request xmlns http checkout google com schema 2 gt lt serial number gt Request serial number lt serial number gt lt notification history request gt StringBuilder data new StringBuilder data Append xml byte byteData UTF8Encoding UTF8 GetBytes data ToString Set the content length in the request headers request ContentLength byteData Length Write data using Stream postStream request GetRequestStream postStream Write byteData 0 byteData Length Get response using HttpWebResponse response request GetResponse as HttpWebResponse Stream s response GetResponseStream string result using StreamReader sr new StreamReader s result sr ReadToEnd DataSet ds new DataSet StringReader srX new StringReader result XmlTextReader xr new XmlTextReader srX Process data if result ds ReadXml xr Trace Warn result DataTable dt ds Tables new order notification check it is new order if dt null DataTable dtBillingAdd ds Tables buyer billing address string googleOrderNo string timestamp string email googleOrderNo dt Rows 0 google order number ToString timestamp dt Rows 0 timestamp ToString email dtBillingAdd Rows 0 email ToString Process data Trace Warn Google order no googleOrderNo Trace Warn timestamp timestamp Trace Warn email email handshake Sandbox request HttpWebRequest WebRequest Create https sandbox google com checkout api checkout v2 reports Merchant merchantId request ContentType application xml charset UTF 8 request Accept application xml charset UTF 8 request Method POST request Timeout 20000 Sandbox request Headers Add Authorization Basic authorisation xml lt notification acknowledgment xmlns http checkout google com schema 2 serial number Request serial number gt data new StringBuilder data Append xml byteData UTF8Encoding UTF8 GetBytes data ToString Set the content length in the request headers request ContentLength byteData Length Write data using Stream postStream request GetRequestStream postStream Write byteData 0 byteData Length Any help would be greatly appreciated as I ve been banging my head against a brick wall for too long on this one Thanks,google
The curl operator vec nabla times mathbb 1 can be written as a skew symmetric 3x3 matrix mathrm curl begin pmatrix 0 amp partial_z amp partial_y partial_z amp 0 amp partial_x partial_y amp partial_x amp 0 end pmatrix in Cartesian coordinates Since mathrm curl mathrm grad 0 and mathrm div mathrm curl 0 the Eigenvector to the Eigenvalue 0 is vec nabla 1 And by calculating det mathrm curl lambda stackrel 0 lambda lambda 2 Delta one obtains that the other two Eigenvalues with opposite signs both satisfy lambda_ pm 2 Delta i e they are the two roots of the negative Laplacian Since mathrm curl 2 mathrm grad mathrm div Delta the Eigenvectors vec f_ pm satisfying mathrm curl 2 vec f_ pm Delta vec f_ pm they have a constant divergence More precisely since they must be orthogonal to vec nabla due to the different Eigenvalues they can be written as vec f_ pm vec g_ pm times vec nabla Since the vec f_ pm are also orthogonal to each other one can obtain vec f_ pm pm lambda_ pm 1 vec f_ mp times vec nabla where the factor pm lambda_ pm 1 was chosen for symmetry and consistency But what is an analytical non recursive expression for them You may already have noticed that the lambda_ pm are Dirac operators so I wouldn t be too surprised if an answer included spinors and partial even though that is in 4D In fact it is most likely that this is the case since apart from vec nabla the vector of gamma or Pauli matrices would not set any preferred direction 1 In the sense that for any scalar function s vec x vec nabla s is an Eigenvector of mathrm curl with Eigenvalue 0 i e forall s mathrm curl vec nabla s 0 cdot vec nabla s It s just like stating x_i partial_j delta_ ij while this only makes sense when acting on something,theory
FIRST PART I was asked to add DAPP_ENCRYPTION_PW pw in my startup command because of the properties file to store the db password encrypted instead of plaintext S So I added it in JAVA_OPTS An alternative Added the parameter in Catalina sh Please let me know if I am wrong here Also provide me the answer with steps as in what to do SECOND PART I deployed a war file in webapps aapbase folder Tried to start it through TomcatManager but it give s me this error application at context path could not be started Does any one have some sort of idea as to what to do here FYI using tomcat 6 I get this error when I run it in Tomcat 6 ERROR SEVERE Exception sending context initialized event to listener instance of class org springframework web context ContextLoaderListenerjava lang NullPointerException at org jasypt encryption pbe config SimplePBEConfig getPasswordCharArray SimplePBEConfig java 434 at org jasypt encryption pbe StandardPBEByteEncryptor resolveConfigurationPassword StandardPBEByteEncryptor java 740 at org jasypt encryption pbe StandardPBEByteEncryptor initialize StandardPBEByteEncryptor java 590 at org jasypt encryption pbe StandardPBEStringEncryptor initialize StandardPBEStringEncryptor java 570 at org jasypt encryption pbe StandardPBEStringEncryptor decrypt StandardPBEStringEncryptor java 697 at org jasypt properties PropertyValueEncryptionUtils decrypt PropertyValueEncryptionUtils java 72 at org jasypt spring properties EncryptablePropertyPlaceholderConfigurer convertPropertyValue EncryptablePropertyPlaceholderConfigurer java 108 at org springframework beans factory config PropertyResourceConfigurer convertProperty PropertyResourceConfigurer java 121 at org springframework beans factory config PropertyResourceConfigurer convertProperties PropertyResourceConfigurer java 104 at org springframework beans factory config PropertyResourceConfigurer postProcessBeanFactory PropertyResourceConfigurer java 81 at org springframework context support AbstractApplicationContext invokeBeanFactoryPostProcessors AbstractApplicationContext java 668 at org springframework context support AbstractApplicationContext invokeBeanFactoryPostProcessors AbstractApplicationContext java 643 at org springframework context support AbstractApplicationContext refresh AbstractApplicationContext java 437 at org springframework web context ContextLoader createWebApplicationContext ContextLoader java 294 at org springframework web context ContextLoader initWebApplicationContext ContextLoader java 215 at org springframework web context ContextLoaderListener contextInitialized ContextLoaderListener java 47 at org apache catalina core StandardContext listenerStart StandardContext java 4206 at org apache catalina core StandardContext start StandardContext java 4705 at org apache catalina core ContainerBase start ContainerBase java 1057 at org apache catalina core StandardHost start StandardHost java 840 at org apache catalina core ContainerBase start ContainerBase java 1057 at org apache catalina core StandardEngine start StandardEngine java 463 at org apache catalina core StandardService start StandardService java 525 at org apache catalina core StandardServer start StandardServer java 754 at org apache catalina startup Catalina start Catalina java 595 at sun reflect NativeMethodAccessorImpl invoke0 Native Method at sun reflect NativeMethodAccessorImpl invoke NativeMethodAccessorImpl java 39 at sun reflect DelegatingMethodAccessorImpl invoke DelegatingMethodAccessorImpl java 25 at java lang reflect Method invoke Method java 597 at org apache catalina startup Bootstrap start Bootstrap java 289 at org apache catalina startup Bootstrap main Bootstrap java 414,tomcat6
My question is there a way to automatically generate comments for a facebook post comment I mean really 50 Cent for example drops a comment and in 7 seconds there is 45 post and 100 likes now I have been doing some snooping around and found that a large variety of the commentors are like robots asking the same questions does this function have something to do with database or could they be real post and people,facebook
I have a C networking application that accepts TCP connections from clients and then waits on the socket until the client decides to send data sometimes they won t send anything for a long time and thats OK It mostly detects error conditions when clients crash or machines are turned off but it takes many minutes to notice when the network cable to the client has been unplugged and I would prefer it to notice this condition as soon as possible I don t have control over the clients and I can t make them send something like a ping My server does send out a ping packet to the to the clients but they won t send a response but even when the cable is unplugged write returns the correct number of bytes I see the TCP stack sending retry packets in Wireshark What is the best way to notice the loss of connection It would be most convenient if I could detect it on the write call I need this to work on Windows and on Linux,programming
I have a CDI bean annotated with Named and RequestScoped It is working perfectly in Glassfish 3 1 2 but when I deploy it in Weblogic 12 1 1 I get the following error Caused By org jboss weld exceptions DefinitionException WELD 000075 Normal scoped managed bean implementation class has a public field public Named RequestScoped class com x y web monitoring MyControllerI don t have any public field in my bean all of them are private and I use getters and setters Is this a bug in weblogic 12 1 1 How can I update weld version in weblogic,6
How can i send log messages to windows event log using Log4cxx If i do it from multiple process will it be process safe Well Thanks Retired Ninja Yes it works log4j properties file Set root logger level to DEBUG and its only appender to EVENTLOG log4j rootLogger DEBUG EVENTLOG EVENTLOG is set to be a NTEventLogAppenderlog4j appender EVENTLOG org apache log4j net NTEventLogAppenderlog4j appender EVENTLOG server 127 0 0 1log4j appender EVENTLOG source SomeApp EVENTLOG uses PatternLayout log4j appender EVENTLOG layout org apache log4j PatternLayoutlog4j appender EVENTLOG layout ConversionPattern 4r t 5p c x m nand simply using in the code include stdafx h include lt windows h gt include lt log4cxx logger h gt include log4cxx propertyconfigurator h using namespace log4cxx LoggerPtr logger Logger getLogger main int main PropertyConfigurator configure log4j properties LOG4CXX_ERROR logger Oh come on be serious system PAUSE return 0,log4cxx
My gridview has a template field with a label in it I want to label the field using the QuestionID so that it doesn t create duplicate id s I tried doing the following lt asp TemplateField HeaderText No gt lt InsertItemTemplate gt lt label id lt string Format Label_ 0 DataBinder Eval Container DataItem QuestionID gt runat server gt lt asp Label gt lt InsertItemTemplate gt lt asp TemplateField gt But I got an error saying The ID property of a control can only be set using the ID attribute in the tag and a simple value Does anyone know how to make it so that I can assign an id without it creating duplicate id s I would like a way of accessing each one using javascript Thanks Matt,binding
I am trying to build a function in jQuery that causes the background of my viewport div to change when a user hovers their mouse on my home link I have added an alert to test my function the alert executes within the jQuery document ready function jQuery but does not execute within the jQuery nav home a mouseover function jQuery viewport css background image hoverhome alert success nor does the background change here is the whole div in html lt div class viewport gt lt script type text javascript gt lt gt lt CDATA gt lt jQuery document ready function jQuery jQuery nav home a mouseover function jQuery viewport css background image hoverhome alert success gt lt gt lt script gt lt div gt here is the CSS nav home a background url images ButtonsHome png no repeat 52px 237px width 158px height 120px position relative top 261px left 45px viewport height 400px width 400px position relative top 90px margin 0 auto I am not getting any errors in firebug and the alert does work when placed outside of the mouseover function EDIT Here is entire header php relevant HTML lt DOCTYPE html gt lt html gt lt head gt lt meta charset lt php bloginfo charset gt gt lt title gt lt php wp_title true right gt lt php bloginfo name gt lt title gt lt meta name viewport content width device width gt lt link rel stylesheet type text css media all href lt php bloginfo stylesheet_url gt gt lt php wp_head gt lt head gt lt body lt php body_class class gt gt lt header gt lt div class main logo gt lt div id site title gt lt div gt lt site title gt lt div gt lt main logo gt lt div class header right gt lt div gt lt header right gt lt header gt lt nav class main gt lt php wp_nav_menu array theme_location gt main menu gt lt nav gt lt div class viewport gt lt script type text javascript gt lt gt lt CDATA gt lt jQuery document ready function jQuery jQuery nav home a mouseover function jQuery viewport css background image hoverhome alert success gt lt gt lt script gt lt div gt lt div gt UPDATE I removed no repeat from my hoverhome variable and the alert works when hovering over the home link however when I remove the alert the background of viewport still won t change EDIT hoverhome is declared in my JS filevar hoverhome url images Screen2 png var empty var success SUCCESS home jQuery nav home a hover function jQuery viewport css background image hoverhome jQuery nav home a mouseout function jQuery viewport css background image empty,wordpress
I m having a headache trying to figure out why vim isn t copying to a system buffer Here s my workflow vim asdy1y qvim qwepOn computerA and computerB this works as I want it to the line yanked from the file asd is put into the file qwe On computerC this doesn t work All systems are running Ubuntu 8 04 computerA has the vim full package installed computerB and computerC have the vim package installed computerA has xorg installed is using the fluxbox window manager and is accessed locally computerB and computerC don t have X and I m sshing into both of them I ve done a lot of reading and thought it was because computerC was compiled with clipboard but I ran vim version on all three computers and only computerA was compiled with clipboard Am I missing something obvious I believe the user s vimrc and the global vimrc files are the same I can post output of vim version and contents of vimrc files if that would help,paste
I am working with a touch based slideshow for the iPad using Jquery tools scrollablehttp jquerytools org demos scrollable vertical htmlIt works great and does everything I want but if my finger is ANYWHERE on the slider and moves every so slightly it triggers the slider to change sliders is there a way I can change how much you need to drag your finger to change slide or set specific areas where you can swipe to change slide,scrollable
I need to make the user able to send private message to his friends through facebook In PHP there is something called Openinviter which can grab the contacts of nearly any social network or email provider I found a gem on rails called contacts that does the same thing for email providers It can grab users friends from email providers but not social networks Is there a similar gem or plugin that I could use to make my application send private messages to facebook contacts Thanks,rubygems
While coding in SSMS 2008 IDE response is very slow For example a Intellisense either stops suggesting or takes too much time to suggest values hangs for 5 secs everytime and on selecting suggestions takes time to write them in code b Shifting cursor position in the editor during coding takes too much time to respond Cursor will disappear for 5 30 seconds and SSMS IDE will hang for that time c Writing any code takes time to reflect same in editor i e When typing code it takes 20 secs to show on editor screen Running scripts is as fast as usual and hard drive still has 668 GB free All the other software is working fine This is an unpredictable problem that seems unrelated to anything else It s doing it today it might do it the rest of the week or it might not happen again until next week This machine is only used for SQL dev Microsoft SQL Server Management Studio 10 0 1600 22 SQL_PreRelease 080709 1414 Microsoft Analysis Services Client Tools 2007 0100 1600 022 SQL_PreRelease 080709 1414 Microsoft Data Access Components MDAC 6 0 6001 18000 longhorn_rtm 080118 1840 Microsoft MSXML 3 0 5 0 6 0 Microsoft Internet Explorer 8 0 6001 18943 Microsoft NET Framework 2 0 50727 3615 Operating System 6 0 6001,ssms
I want to add one feature of Push To Talk kind of application for communication between my Team in my application Beside this I also need some kind of text messaging But I want it to be able to work in Gprs I found that SIP API can be used for making voice calls but it says that it Requires WIFI I want to make it run on Wifi as well as GPRS Can somebody give me some idea where to start from,sip
Recently I manually shut down the computer while running SimCity 4 Deluxe Upon booting the computer froze up at toshiba_acpi Toshiba Extras I then added acpi off into grub cfg to allow me to boot into Linux Mint Battery information like power and temperature were not shown on the battery meter As the only option I could think of I blacklisted the line toshiba_acpi After that I noticed that whatever I inserted into the usb ports could not be detected in Mint or Bios I completely dismantled the computer to replug the USB connection to the motherboard but that didn t help I now think that the manual shutdown resulted in a power surge causing the usb ports to fail which made booting freeze up at toshiba_acpi How can I fix it I ve tried everything If you need more information just ask I spent 7 hours working on this I have a Toshiba Satellite L500D running Linux Mint 13 Motherboard and all other hardware are FINE I completely disassembled the computer to replug the connections update When I connect an optical mouse the red laser appears I m skeptical it was a power surge All help is appreciated PLMA,mint
I m currently creating a website for a karate school with an administration but I m stuck at the Add photo section I want to know how I can create a fully HTML5 picture uploader with drag amp drop feature resize to make a thumbnail and rename the picture to fit the PHP specifications Here s my specifications for the uploader gt Drag and Drop from a local folder gt If the image is not the correct ratio provide a image cropping Like Twitter gt Resizing like this gt Detect the aspect ratio 4 3 16 9 gt Create a thumb of 40 of the size gt Create 2 files in the Uploads folder gt a random ID png jpg gif etc full size gt the same ID thumb the same ext thumbnail I want to create this using only JS and PHP I use Zend Framework for this app I hope that this is possible in PHP and HTML5 but I didn t try anything yet I don t want to loose time because I m paid for that so the time is cash,and
Anyone know how a web server apache tomcat maintains sessions I know how to create handle and destroy sessions What I need to know is how server maintains sessions internally i e if 10 users are connected to the server how the server identifies which session belongs to a particular user,webserver
I have just created an iPhone application and submitted it to Apple store The application have been approved by apple and is available in Apple store The application uses in app purchase I had tested the in app purchase using test user account Now I want to submit the in app purchase products for review The status of these products is ready to submit in itunesConnect When I open up these products I can see the button Submit for Review but it is grayed out i e it is disabled Now how will I submit the in app purchase I have downloaded the application from apple store but when I open it it crashes probably because the in app purchase haven t been submitted as yet Can someone please help me I am kind of stuck and afraid someone might give a negative review to my app because of this,purchase
I have a user entered string and I want to search it and replace any occurrences of a list of words with my replacement string import reprohibitedWords MVGame Kappa DatSheffy DansGame BrainSlug SwiftRage Kreygasm ArsonNoSexy GingerPower Poooound TooSpicy word 1 contains the user entered messagethemessage str word 1 would like to implement a foreach loop here but not sure how to do it in pythonfor themessage in prohibitedwords themessage re sub prohibitedWords I m an idiot themessage print themessageThe above code doesn t work I m sure I don t understand how python for loops work,replace
I want to write a reference manual for a project and I want to make it available both online as a HTML one page per chapter manual optionally single monolithic page would be nice as well and as PDF version Prime examples The Gentoo Handbook html one page per chapter html monolithic Netty s user guide html one page per chapter html monolithic pdf Spring s reference docs html pdf What can I use to achieve this,manual
I try to get location with CLLocationManager on a iPod 4th without any wifi connection nor any wifi detected it works and keeps updating I walk with it for 10 min and get about 6000 meter How does it get those geo data As we know iPod 4th did not have GPS I m confusing,ipod
Is it possible to install the WSUS role on a Windows 2008 R2 Server Core installation Alternatively is it possible to install this role on a Windows 2012 Server Core,r2
i am using facebook apprequests to inviting friends as below function invitefriends FB init appId XXXXXXX cookie true status true xfbml true FB ui method apprequests message Here is a new Requests dialog lt script gt But how get friend id once he accept the request i am able to get below when user accept requesthttps apps facebook com XXXXXX request_ids XXXXXXX amp ref notif amp app_request_type user_to_user amp notif_t app_requestfrom above i can get from userid but how to get userid who accept request i tried to pass request_ids with redirect_uri but once user install application it get disappeared,apprequests
I m working on a Rails 2 3 app that uses the rails_authorization_plugin to give user account control to various features of the site In addition the app allows different clients to set up their own access controls for their users The problem is if a user is signed up for one client and joins another client his permissions are global across clients and this is not desirable Currently the app does store in the RolesUser table a value for the client id Unfortunately this value is never used when verifying a user s roles My first instinct was to filter it in the model for Authorized Users instead of def acts_as_authorized_user roles_relationship_opts has_many roles_users roles_relationship_opts merge dependent gt delete_all has_many roles through gt roles_usersendI would put def acts_as_authorized_user roles_relationship_opts client_id has_many roles_users roles_relationship_opts merge dependent gt delete_all has_many roles through gt roles_users conditions gt roles_users client_id client_id endI realized this is probably poor practice or not even possible Now the client could be obtained from the subdomain of the request but again poor practice The model should not be concerned with acquiring the client id Next I figured I d pass it in every time I check the user s roles In my User model I have def in_roles roles okay false roles flatten each do role_name if self has_role role_name to_s okay true break end end okayendIf I pass the client id to the plugin I get to the function self roles find_by_name role_name and I don t understand how to filter this by client id Is there a way to use the has_many relationship between roles and roles_users to filter by client_id in the roles_users table I think the through directive with the addition of the acts_as_authorized_user method is causing my confusion,authorization
I am having problems with printing in dot matrix printer My client printer is Epson LX300 II and Epson LQ 2170 I need to print from a web apps that written in php with web browser client is Mozilla FirefoxBut i can t set the fix width for the layout for example lt div style width 2in gt content lt div gt when i print those things different print quality produce different size of printed contentusing LX300 II print quality 120x72 dpi the 2in will be printed around 1 7inusing LX300 II print quality 120x144 dpi the 2in will be printed around 3inhow am I able to create a fix layout in html to be print in different print quality because my client using 2or 3 different printer to print the form Thanks,dotmatrix
I wan t to add three users who are on a new AD on another Domain Name that the one I use habitually on my test server there no problemes and after I add a connection to the new domain and I launch a complete user profile synchronization I can add the new users in SharePoint Group from a site But on my release server I add a connection and launch a user profile synchronization and there are no matters I can see in the logs there are three profile added but when I searched new users to add in a sharepoint site I didn t find anything Maybe you have a solution Thank youPS sorry for my bad english,sync
I have an issue with character encoding I have this page http www studiomille jp class its in japanese but the character in question is from chinese i think FF shows it correctly IE all versions and Chrome doesn t sorry larger screenshots FF Screenshot IE Screenshot there are other character that are different throughout the site this is just one example Everything is set to UTF 8 PHP sends header Content Type text html charset UTF 8 PHP starts with mb_language uni mb_internal_encoding UTF 8 meta tag lt meta http equiv Content Type content text html charset utf 8 gt all files are saved with UTF 8 encoding with DreamWeaver CS3 the same font is used in all the browsers On that page nothing comes from the db everything is hard coded The site has the same behavior on my localhost too So why only FF gets it right and how can I make it work on IE also,8
The object wb and obviously all superior objects loads and holds information but the tree to get at the database s physical model is simply not loading Internet searching got me bipkis thus far I was intending to write a routine to test for the existence of certain columns and add the appropriate trigger programatically I ve worked out a kludge using a regular expression and a database export but this rankles a bit Missing some form of simple activation connection perhaps The following fails with the error AttributeError NoneType object has no attribute physicalModels coding utf 8 MySQL Workbench Python script lt description gt Written in MySQL Workbench 5 2 34import grt import mforms stOut stTrigger delimiter create trigger docdb_mk2 tsi_ t before insert on docdb_mk2 t for each row beginset new inserted now end iterate through all tables from schema schema grt root wb doc physicalModels 0 catalog schemata 0 for table in schema tables print table name if table check to make sure both inserted and Updated are in the table Since I have no clue how to do that in here I ll skip it for now stOut stOut stTrigger t table name Even this fails coding utf 8 MySQL Workbench Python script lt description gt Written in MySQL Workbench 5 2 34import grt import mforms iterate through all schemasfor schema in grt root wb doc physicalModels 0 catalog schemata print schema namePlease note that I m not asking for advice on my SQL at the moment just on this irritating barrier in scripting Edit Apparently some of the objects load by loading up those elements in the UI If there is some way of getting them to load elseways I d appreciate knowing but it does seem that if you load the scripting module from the main Workbench screen you get a partially initialized wb object If you load the thing from a different subsystem such as the data modeling module Scripting Run Workbench Script File other parts are loaded and begin to work Hmm,workbench
I want to get image file from sdcard but problem is tab activity I lost uri when i get back to tab activity if i select any image from sdcard,android
I have an android app that calls a simple asmx web service hosted in an asp net application to get data and display it I m using ksoap2 and it s working perfectly in the main activity I m calling the webService but my problem is that I want to call that asmx web service every 30 minutes and get the data to display I ve searched and found the timertask class but I m not sure if it will fit with what I want to do any suggestions Many thanks,services
Is there any way to code walking the nodes of an a cyclic directed graph I m a little new to ASP NET MVC and the mode I m in is trying to render the data in the view model using a contained snippet of logic That is to say if there s no non recursive way to do this then what s the best way to do it recursively MVC style Here s what I ve got so far Model namespace AaronWeb Models public class Node public Node Nodes new List lt Node gt Data string Empty public ICollection lt Node gt Nodes get set public string Data get set public override string ToString if Data null return Data ToString else return string Empty View model AaronWeb Models Node var q new Queue lt AaronWeb Models Node gt q Enqueue Model lt h1 gt Graph Partial View lt h1 gt while q Count gt 0 var node q Dequeue lt ul gt lt li gt node ToString if node Nodes Count gt 0 lt ul gt foreach var child in node Nodes lt li gt child ToString lt li gt q Enqueue child lt ul gt lt li gt lt ul gt Action Methodpublic ActionResult Graph var model new Node Data Foo Nodes new new Node Data Bar Nodes new new Node Data Bing new Node Data Bang new Node Data Bat return View model Result Wrong lt DOCTYPE html gt lt html gt lt head gt lt meta name viewport content width device width gt lt title gt Graph lt title gt lt head gt lt body gt lt div gt lt h1 gt Graph Partial View lt h1 gt lt ul gt lt li gt Foo lt ul gt lt li gt Bar lt li gt lt li gt Bat lt li gt lt ul gt lt li gt lt ul gt lt ul gt lt li gt Bar lt ul gt lt li gt Bing lt li gt lt li gt Bang lt li gt lt ul gt lt li gt lt ul gt lt ul gt lt li gt Bat lt li gt lt ul gt lt ul gt lt li gt Bing lt li gt lt ul gt lt ul gt lt li gt Bang lt li gt lt ul gt lt div gt lt body gt lt html gt,4
Suppose you are invoking methods asynchronously onto the UI thread WithUIDispatcher BeginInvoke new Action _insert DispatcherPriority Normal new object you are doing the invocation From now the runtime environment decides when to execute the method whereas the program continues its normal path of execution I am now wondering whether there are any mechanisms to synchronize these asynchronously executed methods when they are returning It seems that there are pretty much the same issues as when using multiple threads But is a returning method that has been invoked asynchronously before considered to be a thread It don t seem so because usual synchronizing efforts likelock someObject or using dedicated locks seem not to work Appendix My actual situation where this issue appears is as follows The asynchronously invoked method calls as its last statement a returnmethod of a static class Inside this return method a commonly used resource a List has to be synchronized Consider the following overview like code snipped to exemplify A simple method that gets invoked asynchronouslypublic void _insert do some code StaticClass Returned public static StaticClass public static void Returned use a shared resource,invocation
Hello all i need to find lats and long of any point which is about 50km away from a particular Point How to do it,radius
I have a website www teahua com that is written using ASP NET 2 0 and C running on a Debian server using mono The hosting provider provides statistic on the website using webalizer The statistics is accessed uing www teahua com stats and it runs the index html page I am relatively new to the ASP NET arena My question is how can I display include the stats page and all other links from that page using ASP NET Thank you for your help,web
