Question,Tag
I have a JavaScript widget which provides standard extension points One of them is the beforecreate function It should return false to prevent an item from being created I ve added an Ajax call into this function using jQuery beforecreate function node targetNode type to jQuery get http example com catalog create targetNode id name encode to inp 0 value function result if result isOk false alert result message But I want to prevent my widget from creating the item so I should return false in the mother function not in the callback Is there a way to perform a synchronized Ajax request using jQuery or any other API,jquery
I have a JavaScript widget which provides standard extension points One of them is the beforecreate function It should return false to prevent an item from being created I ve added an Ajax call into this function using jQuery beforecreate function node targetNode type to jQuery get http example com catalog create targetNode id name encode to inp 0 value function result if result isOk false alert result message But I want to prevent my widget from creating the item so I should return false in the mother function not in the callback Is there a way to perform a synchronized Ajax request using jQuery or any other API,jquery
How to post a username password and multiple binary files from a single html form and process it using php I m not allowed to use ajax,html
How to post a username password and multiple binary files from a single html form and process it using php I m not allowed to use ajax,html
I have a select element in a form and I want to display something only if the dropdown is not visible Things I have tried Watching for click events where odd clicks mean the dropdown is visible and even clicks mean the dropdown isn t Misses other ways the dropdown could disappear pressing escape tabbing to another window and I think this could be hard to get right cross browser Change events but these only are triggered when the select box s value changes Ideas,html
I have a select element in a form and I want to display something only if the dropdown is not visible Things I have tried Watching for click events where odd clicks mean the dropdown is visible and even clicks mean the dropdown isn t Misses other ways the dropdown could disappear pressing escape tabbing to another window and I think this could be hard to get right cross browser Change events but these only are triggered when the select box s value changes Ideas,html
I ve got a page with a normal form with a submit button and some jQuery which binds to the form submit event and overrides it with e preventDefault and runs an AJAX command This works fine when the submit button is clicked but when a link with onclick document formName submit is clicked the event is not caught by the AJAX form submit event handler Any ideas why not or how to get this working without binding to all the a elements,jquery
I ve got a page with a normal form with a submit button and some jQuery which binds to the form submit event and overrides it with e preventDefault and runs an AJAX command This works fine when the submit button is clicked but when a link with onclick document formName submit is clicked the event is not caught by the AJAX form submit event handler Any ideas why not or how to get this working without binding to all the a elements,jquery
Recently I have started playing with jQuery and have been following a couple of tutorials Now I feel slightly competent with using it it s pretty easy and I thought it would be cool if I were able to make a console on my webpage as in you press the key like you do in FPS games etc and then have it Ajax itself back to the server in order to do stuff I originally thought the best way would be to just get the text inside the textarea and then split it or should I use the keyup event convert the keycode returned to an ASCII character append the character to a string and send the string to the server then empty the string I couldn t find any information on getting text from a textarea all I got was keyup information Also how can I convert the keycode returned to an ASCII character,jquery
Recently I have started playing with jQuery and have been following a couple of tutorials Now I feel slightly competent with using it it s pretty easy and I thought it would be cool if I were able to make a console on my webpage as in you press the key like you do in FPS games etc and then have it Ajax itself back to the server in order to do stuff I originally thought the best way would be to just get the text inside the textarea and then split it or should I use the keyup event convert the keycode returned to an ASCII character append the character to a string and send the string to the server then empty the string I couldn t find any information on getting text from a textarea all I got was keyup information Also how can I convert the keycode returned to an ASCII character,jquery
My understanding is that C C produces native code to run on a particular machine architecture Conversely languages like Java and C run on top of a virtual machine which abstracts away the native architecture Logically it would seem impossible for Java or C to match the speed of C because of this intermediate step however I ve been told that the latest compilers hot spot can attain this speed or even exceed it Perhaps this is more of a compiler question than a language question but can anyone explain in plain English how it is possible for one of these virtual machine languages to perform better than a native language,java
My understanding is that C C produces native code to run on a particular machine architecture Conversely languages like Java and C run on top of a virtual machine which abstracts away the native architecture Logically it would seem impossible for Java or C to match the speed of C because of this intermediate step however I ve been told that the latest compilers hot spot can attain this speed or even exceed it Perhaps this is more of a compiler question than a language question but can anyone explain in plain English how it is possible for one of these virtual machine languages to perform better than a native language,java
My understanding is that C C produces native code to run on a particular machine architecture Conversely languages like Java and C run on top of a virtual machine which abstracts away the native architecture Logically it would seem impossible for Java or C to match the speed of C because of this intermediate step however I ve been told that the latest compilers hot spot can attain this speed or even exceed it Perhaps this is more of a compiler question than a language question but can anyone explain in plain English how it is possible for one of these virtual machine languages to perform better than a native language,java
What would be the quickest way to construct a python binding to a C or C library using windows if this matters,python
What would be the quickest way to construct a python binding to a C or C library using windows if this matters,python
Checking the HTML source of a question I see for instance lt a id comments link xxxxx class comments link gt add comment lt a gt lt noscript gt amp nbsp JavaScript is needed to access comments lt noscript gt And then in the javascript source Setup our click events ready function a id comments link click function comments show this attr id substr comments link length It seems that all the user click events are binded this way The downsides of this approach are obvious for people browsing the site with no javascript but what are the advantages of adding events dynamically whith javascript over declaring them directly,jquery
Checking the HTML source of a question I see for instance lt a id comments link xxxxx class comments link gt add comment lt a gt lt noscript gt amp nbsp JavaScript is needed to access comments lt noscript gt And then in the javascript source Setup our click events ready function a id comments link click function comments show this attr id substr comments link length It seems that all the user click events are binded this way The downsides of this approach are obvious for people browsing the site with no javascript but what are the advantages of adding events dynamically whith javascript over declaring them directly,jquery
I m doing some Android dev and I much prefer Visual Studio but I ll have to use Eclipse for this Has anyone made a tool that switches Eclipse to look and behave more like visual studio I mainly can t stand its clippyesqe suggestions on how I should program Yes I know I have not yet used that private field Thanks Eclipse or its incredibly lousy intellisense For example in eclipse if I don t type this first its intellisense won t realize I want to look for locally scoped members Also the TAB to complete VS convention is drilled into my head and Eclipse is ENTER to complete I could switch everything by hand but that would take hours and I was hoping someone had some sort of theme or something that has already done it,android
I m doing some Android dev and I much prefer Visual Studio but I ll have to use Eclipse for this Has anyone made a tool that switches Eclipse to look and behave more like visual studio I mainly can t stand its clippyesqe suggestions on how I should program Yes I know I have not yet used that private field Thanks Eclipse or its incredibly lousy intellisense For example in eclipse if I don t type this first its intellisense won t realize I want to look for locally scoped members Also the TAB to complete VS convention is drilled into my head and Eclipse is ENTER to complete I could switch everything by hand but that would take hours and I was hoping someone had some sort of theme or something that has already done it,android
Is the D language a credible alternative to Java and C What will it take to become a credible alternative Should I bother learning it Does it deserve evangelizing The main reason I ask is that with the new c standard c 0x almost here its clear to me that the language has gone well past the point of no return with respect to anyone ever understanding it I know that c c will never die but at some point we need to move on Even COBOL had its day and Java has in many respects undone c So what s next Does D fill the bill,cpp
Is the D language a credible alternative to Java and C What will it take to become a credible alternative Should I bother learning it Does it deserve evangelizing The main reason I ask is that with the new c standard c 0x almost here its clear to me that the language has gone well past the point of no return with respect to anyone ever understanding it I know that c c will never die but at some point we need to move on Even COBOL had its day and Java has in many respects undone c So what s next Does D fill the bill,cpp
I have a table column that needs to be limited to a certain width say 100 pixels At times the text in that column is wider than this and contains no spaces For example a_really_long_string_of_text_like_this_with_no_line_breaks_makes_the_table_unhappy I would like to calculate the width of text server side and add an ellipsis after the correct number of characters The problem is that I don t have data about the rendered size of the text For example assuming the browser was Firefox 3 and the font was 12px Arial What would be the width of the letter a the width of the letter b etc Do you have data showing the pixel width of each character Or a program to generate it I think a clever one time javascript script could do the trick But I don t want to spend time re inventing the wheel if someone else has already done this I am surely not the first person to come up against this problem,jquery
I have a table column that needs to be limited to a certain width say 100 pixels At times the text in that column is wider than this and contains no spaces For example a_really_long_string_of_text_like_this_with_no_line_breaks_makes_the_table_unhappy I would like to calculate the width of text server side and add an ellipsis after the correct number of characters The problem is that I don t have data about the rendered size of the text For example assuming the browser was Firefox 3 and the font was 12px Arial What would be the width of the letter a the width of the letter b etc Do you have data showing the pixel width of each character Or a program to generate it I think a clever one time javascript script could do the trick But I don t want to spend time re inventing the wheel if someone else has already done this I am surely not the first person to come up against this problem,jquery
I have a table column that needs to be limited to a certain width say 100 pixels At times the text in that column is wider than this and contains no spaces For example a_really_long_string_of_text_like_this_with_no_line_breaks_makes_the_table_unhappy I would like to calculate the width of text server side and add an ellipsis after the correct number of characters The problem is that I don t have data about the rendered size of the text For example assuming the browser was Firefox 3 and the font was 12px Arial What would be the width of the letter a the width of the letter b etc Do you have data showing the pixel width of each character Or a program to generate it I think a clever one time javascript script could do the trick But I don t want to spend time re inventing the wheel if someone else has already done this I am surely not the first person to come up against this problem,jquery
I run a browser based game at www darknovagames com Recently I ve been working on reformatting the site with CSS trying to get all of its pages to verify according to the HTML standard I ve been toying with this idea of having the navigation menu on the left AJAX the pages in rather than taking the user to a separate page each time requiring a reload of the title and nav bar which almost never change and I know that if I do so I will probably break the Forward Back buttons in the browser My question I guess is should I go ahead and AJAX the site thus requiring the user to use the sites navigation to play the game or should I leave the site as it currently stands and use standard hyperlinks and things for navigation The reason I ask I guess is that I built a forums system into the site and a lot of times I would want to link say to a particular topic within the forums I m also open to suggestions Is there a standard preferably without traditional frames way to make only the body area of the site reload while still changing the URL so that users can bookmark and forward back etc That could potentially solve my problem as well I m just asking for the best solution here not an answer to a specific question _ Thanks,html
I run a browser based game at www darknovagames com Recently I ve been working on reformatting the site with CSS trying to get all of its pages to verify according to the HTML standard I ve been toying with this idea of having the navigation menu on the left AJAX the pages in rather than taking the user to a separate page each time requiring a reload of the title and nav bar which almost never change and I know that if I do so I will probably break the Forward Back buttons in the browser My question I guess is should I go ahead and AJAX the site thus requiring the user to use the sites navigation to play the game or should I leave the site as it currently stands and use standard hyperlinks and things for navigation The reason I ask I guess is that I built a forums system into the site and a lot of times I would want to link say to a particular topic within the forums I m also open to suggestions Is there a standard preferably without traditional frames way to make only the body area of the site reload while still changing the URL so that users can bookmark and forward back etc That could potentially solve my problem as well I m just asking for the best solution here not an answer to a specific question _ Thanks,html
I need to add a tooltip alt to a td element inside of my tables with jquery Can someone help me out I tried var tTip Hello world this attr onmouseover tip tTip where I have verified that I am using the td as this Edit I am able to capture the td element through using the alert command and it worked So for some reason the tip function doesn t work Anyone know why this would be,html
I need to add a tooltip alt to a td element inside of my tables with jquery Can someone help me out I tried var tTip Hello world this attr onmouseover tip tTip where I have verified that I am using the td as this Edit I am able to capture the td element through using the alert command and it worked So for some reason the tip function doesn t work Anyone know why this would be,html
I want to loop over the elements of an HTML form and store the values of the lt input gt fields in an object The following code doesn t work though function config frmMain children map function var child this if child is checkbox this child attr name child attr checked if child is radio checked this child attr name child val if child is text this child attr name child val return null Neither does the following inspired by jobscry s answer function config frmMain children each function var child this alert child length if child is checkbox this child attr name child attr checked if child is radio checked this child attr name child val if child is text this child attr name child val The alert always shows that child length 0 Manually selecting the elements works frmMain children Object length 42 frmMain children filter checkbox Object length 3 Any hints on how to do the loop correctly,jquery
I want to loop over the elements of an HTML form and store the values of the lt input gt fields in an object The following code doesn t work though function config frmMain children map function var child this if child is checkbox this child attr name child attr checked if child is radio checked this child attr name child val if child is text this child attr name child val return null Neither does the following inspired by jobscry s answer function config frmMain children each function var child this alert child length if child is checkbox this child attr name child attr checked if child is radio checked this child attr name child val if child is text this child attr name child val The alert always shows that child length 0 Manually selecting the elements works frmMain children Object length 42 frmMain children filter checkbox Object length 3 Any hints on how to do the loop correctly,jquery
I need help I want to recreate the the update panel postback without using a update panel to do the postback What is the generic method for doing this For example on stackoverflow when you vote up or down on a question it does a postback to update the database and I would bet they didn t use an update panel What do I have I have a table with table data When I click on the td item as a whole column I want to do a update to the database and also update a gridview on the page it self The gridview shows all the currently clicked items in the table because it was updated via our method Please help looking for a good generic method I could use for a lot of async postbacks without update panel Looking for a good tutorial of some sorts Thanks guys Scott,jquery
I need help I want to recreate the the update panel postback without using a update panel to do the postback What is the generic method for doing this For example on stackoverflow when you vote up or down on a question it does a postback to update the database and I would bet they didn t use an update panel What do I have I have a table with table data When I click on the td item as a whole column I want to do a update to the database and also update a gridview on the page it self The gridview shows all the currently clicked items in the table because it was updated via our method Please help looking for a good generic method I could use for a lot of async postbacks without update panel Looking for a good tutorial of some sorts Thanks guys Scott,jquery
I know how to draw basic objects using JOGL or LWJGL to connect to OpenGL What I would like is something that can generate some kind of geometry for trees similar to what SpeedTree is famous for Obviously I don t expect the same quality as SpeedTree I want the trees to not look repetitive Speed is not a concern I do not expect to need more than 100 trees on screen at one time Are there free tree drawing libraries available in Java Or sample code or demos Is there anything in other languages which I could port or learn from,cpp
I know how to draw basic objects using JOGL or LWJGL to connect to OpenGL What I would like is something that can generate some kind of geometry for trees similar to what SpeedTree is famous for Obviously I don t expect the same quality as SpeedTree I want the trees to not look repetitive Speed is not a concern I do not expect to need more than 100 trees on screen at one time Are there free tree drawing libraries available in Java Or sample code or demos Is there anything in other languages which I could port or learn from,cpp
Syntax Shorthand for the ready event by roosteronacid Line breaks and chainability by roosteronacid Nesting filters by Nathan Long Cache a collection and execute commands on the same line by roosteronacid Contains selector by roosteronacid Defining properties at element creation by roosteronacid Access jQuery functions as you would an array by roosteronacid The noConflict function Freeing up the variable by Oli Isolate the variable in noConflict mode by nickf No conflict mode by roosteronacid Data Storage The data function bind data to elements by TenebrousX HTML5 data attributes support on steroids by roosteronacid The jQuery metadata plug in by Filip DupanoviÃ Â Ã Â Optimization Optimize performance of complex selectors by roosteronacid The context parameter by lupefiasco Save and reuse searches by Nathan Long Creating an HTML Element and keeping a reference Checking if an element exists Writing your own selectors by Andreas Grech Miscellaneous Check the index of an element in a collection by redsquare Live event handlers by TM Replace anonymous functions with named functions by ken Microsoft AJAX framework and jQuery bridge by Slace jQuery tutorials by egyamado Remove elements from a collection and preserve chainability by roosteronacid Declare this at the beginning of anonymous functions by Ben FireBug lite Hotbox plug in tell when an image has been loaded and Google CDN by Colour Blend Judicious use of third party jQuery scripts by harriyott The each function by Jan Zich Form Extensions plug in by Chris S Asynchronous each function by OneNerd The jQuery template plug in implementing complex logic using render functions by roosteronacid,jquery
Syntax Shorthand for the ready event by roosteronacid Line breaks and chainability by roosteronacid Nesting filters by Nathan Long Cache a collection and execute commands on the same line by roosteronacid Contains selector by roosteronacid Defining properties at element creation by roosteronacid Access jQuery functions as you would an array by roosteronacid The noConflict function Freeing up the variable by Oli Isolate the variable in noConflict mode by nickf No conflict mode by roosteronacid Data Storage The data function bind data to elements by TenebrousX HTML5 data attributes support on steroids by roosteronacid The jQuery metadata plug in by Filip DupanoviÃ Â Ã Â Optimization Optimize performance of complex selectors by roosteronacid The context parameter by lupefiasco Save and reuse searches by Nathan Long Creating an HTML Element and keeping a reference Checking if an element exists Writing your own selectors by Andreas Grech Miscellaneous Check the index of an element in a collection by redsquare Live event handlers by TM Replace anonymous functions with named functions by ken Microsoft AJAX framework and jQuery bridge by Slace jQuery tutorials by egyamado Remove elements from a collection and preserve chainability by roosteronacid Declare this at the beginning of anonymous functions by Ben FireBug lite Hotbox plug in tell when an image has been loaded and Google CDN by Colour Blend Judicious use of third party jQuery scripts by harriyott The each function by Jan Zich Form Extensions plug in by Chris S Asynchronous each function by OneNerd The jQuery template plug in implementing complex logic using render functions by roosteronacid,jquery
From one apache server file_get_contents returns the contents of a url straight away On another apache server file_get contents won t return the contents of the same url until the keep alive limit of the server hosting that url has been expired The 2 php servers are retrieving the same url but through different network routes What could be causing one php installation to wait for the remote keep alive limit before returning,html
From one apache server file_get_contents returns the contents of a url straight away On another apache server file_get contents won t return the contents of the same url until the keep alive limit of the server hosting that url has been expired The 2 php servers are retrieving the same url but through different network routes What could be causing one php installation to wait for the remote keep alive limit before returning,html
I have an odd problem I m using a documentation generator which generates a lot of output like docs foo php html It s XHTML and thus contains lt xml gt tags at the beginning of file The problem is Apache has somehow decided to run it through the PHP interpreter even though php appears in the middle of the filename and not at the end This in turn triggers a PHP error because it sees lt as the command to start executing PHP code and immediately gets confused by the xml which follows it How do I configure Apache to ONLY execute php files and not php html files The string php html does not appear explicitly anywhere in my Apache config files There is a line AddHandler php5 script php but I don t see how that would also include php html files,html
I have an odd problem I m using a documentation generator which generates a lot of output like docs foo php html It s XHTML and thus contains lt xml gt tags at the beginning of file The problem is Apache has somehow decided to run it through the PHP interpreter even though php appears in the middle of the filename and not at the end This in turn triggers a PHP error because it sees lt as the command to start executing PHP code and immediately gets confused by the xml which follows it How do I configure Apache to ONLY execute php files and not php html files The string php html does not appear explicitly anywhere in my Apache config files There is a line AddHandler php5 script php but I don t see how that would also include php html files,html
I am trying to animate a change in backgroundColor using jQuery on mouseover I have checked some example and I seem to have it right it works with other properties like fontSize but with backgroundColor I get and Invalid Property js error The element I am working with is a div usercontent mouseover function this animate backgroundColor olive slow Any ideas,jquery
I am trying to animate a change in backgroundColor using jQuery on mouseover I have checked some example and I seem to have it right it works with other properties like fontSize but with backgroundColor I get and Invalid Property js error The element I am working with is a div usercontent mouseover function this animate backgroundColor olive slow Any ideas,jquery
I am responsible for the User Interface of an application written completely in Visual C using MFC and some third part controls I would like to use C WinForms or even better WPF to improve the application look amp feel I would like some advices about how to do it Links articles examples Right now the user interface is isolated in a single project and I don t want to compile the whole module with CLR So how do I have to manage that from the architectural point of view I have already looked at the Internet for the subject and read MSDN information I would like more detailed information is it convinient pros cons have you used this approach successfully in a big application I don t want to compile the whole ui project with CLR can I just have all the NET code in a isolated project and call it from the ui project what s the best way to do it Thanks in advance,cpp
I am responsible for the User Interface of an application written completely in Visual C using MFC and some third part controls I would like to use C WinForms or even better WPF to improve the application look amp feel I would like some advices about how to do it Links articles examples Right now the user interface is isolated in a single project and I don t want to compile the whole module with CLR So how do I have to manage that from the architectural point of view I have already looked at the Internet for the subject and read MSDN information I would like more detailed information is it convinient pros cons have you used this approach successfully in a big application I don t want to compile the whole ui project with CLR can I just have all the NET code in a isolated project and call it from the ui project what s the best way to do it Thanks in advance,cpp
We ve recently completed phase 1 of a ASP Net website in English and French We went with using resource files to store language specific strings but because the site used ASP Net AJAX and javascript heavily we rigged up a solution to pass the right files through the ASP Net pipeline where we could catch tokens and replace them with the appropriate text pulled from the resource files This is the second project I ve been involved in that had these kinds of challenges the first one stored the text strings in a database and instead of ASP Net AJAX it used the AJAX tools that come with the Prototype library and put all Javascript into aspx files so that the tokens could be replaced on the way out What I m wondering is has anyone else encountered a similar scenario What approach did you take What lessons were learned How did you deal with things like internationalized date formats,javascript
We ve recently completed phase 1 of a ASP Net website in English and French We went with using resource files to store language specific strings but because the site used ASP Net AJAX and javascript heavily we rigged up a solution to pass the right files through the ASP Net pipeline where we could catch tokens and replace them with the appropriate text pulled from the resource files This is the second project I ve been involved in that had these kinds of challenges the first one stored the text strings in a database and instead of ASP Net AJAX it used the AJAX tools that come with the Prototype library and put all Javascript into aspx files so that the tokens could be replaced on the way out What I m wondering is has anyone else encountered a similar scenario What approach did you take What lessons were learned How did you deal with things like internationalized date formats,javascript
Is it possible to set the cursor to wait on the entire html page in a simple way The idea is to show the user that something is going on while an ajax call is being completed The code below shows a simplified version of what I tried and also demonstrate the problems I run into if an element id1 has a cursor style set it will ignore the one set on body obviously some elements have a default cursor style a and will not show the wait cursor on hover the body element has a certain height depending on the content and if the page is short the cursor will not show below the footer The test lt html gt lt head gt lt style type text css gt id1 background color 06f cursor pointer id2 background color f60 lt style gt lt head gt lt body gt lt div id id1 gt cursor pointer lt div gt lt div id id2 gt no cursor lt div gt lt a href onclick document body style cursor wait return false gt Do something lt a gt lt body gt lt html gt Later edit It worked in firefox and IE with div mask display none cursor wait z index 9999 position absolute top 0 left 0 height 100 width 100 background color fff opacity 0 filter alpha opacity 0 lt a href onclick document getElementById mask style display block return false gt Do something lt a gt The problem with or feature of this solution is that it will prevent clicks because of the overlapping div thanks Kibbee Later later edit A simpler solution from Dorward wait wait cursor wait important and then lt a href onclick document body className wait return false gt Do something lt a gt This solution only shows the wait cursor but allows clicks,html
Is it possible to set the cursor to wait on the entire html page in a simple way The idea is to show the user that something is going on while an ajax call is being completed The code below shows a simplified version of what I tried and also demonstrate the problems I run into if an element id1 has a cursor style set it will ignore the one set on body obviously some elements have a default cursor style a and will not show the wait cursor on hover the body element has a certain height depending on the content and if the page is short the cursor will not show below the footer The test lt html gt lt head gt lt style type text css gt id1 background color 06f cursor pointer id2 background color f60 lt style gt lt head gt lt body gt lt div id id1 gt cursor pointer lt div gt lt div id id2 gt no cursor lt div gt lt a href onclick document body style cursor wait return false gt Do something lt a gt lt body gt lt html gt Later edit It worked in firefox and IE with div mask display none cursor wait z index 9999 position absolute top 0 left 0 height 100 width 100 background color fff opacity 0 filter alpha opacity 0 lt a href onclick document getElementById mask style display block return false gt Do something lt a gt The problem with or feature of this solution is that it will prevent clicks because of the overlapping div thanks Kibbee Later later edit A simpler solution from Dorward wait wait cursor wait important and then lt a href onclick document body className wait return false gt Do something lt a gt This solution only shows the wait cursor but allows clicks,html
Has anyone ever given table columns the fisheye effect Im talking about an expanding effect of the table columns when hovering the mouse over them I d love to see some code if anyone has tried this EDIT or an accordian effect,jquery
Has anyone ever given table columns the fisheye effect Im talking about an expanding effect of the table columns when hovering the mouse over them I d love to see some code if anyone has tried this EDIT or an accordian effect,jquery
in a web application I am building I need to upload photos without using a form otherwise it will come up with form embedded in an outer from which is not permitted in XHTML I think uploading files is what jQuery post should be able to do but I currently can t figure out how to do this using jQuery,jquery
in a web application I am building I need to upload photos without using a form otherwise it will come up with form embedded in an outer from which is not permitted in XHTML I think uploading files is what jQuery post should be able to do but I currently can t figure out how to do this using jQuery,jquery
Are there any professional Combobox controls dropdown list with autosuggestion based on the jQuery library It should be able to handle large datasets and have some skinning options A multi column result list would be great too I m working with ASP NET but it s a not a problem if I had to write a wrapper for it I m already using a third party control but I ran into some compatibilty issues between two vendor s controls Well I want to get rid of this kind of dependencies,jquery
Are there any professional Combobox controls dropdown list with autosuggestion based on the jQuery library It should be able to handle large datasets and have some skinning options A multi column result list would be great too I m working with ASP NET but it s a not a problem if I had to write a wrapper for it I m already using a third party control but I ran into some compatibilty issues between two vendor s controls Well I want to get rid of this kind of dependencies,jquery
I heard somewhere that you can drop down to C directly inside C code How is this done Or did I hear wrong Note I do not mean C CLI,cpp
I heard somewhere that you can drop down to C directly inside C code How is this done Or did I hear wrong Note I do not mean C CLI,cpp
I would like to host a silverlight control in winforms via a winforms browser but for it to work I need some way for the forms to talk to the silverlight and also the other way around Would it be possible to somehow have the two interact with each other using JavaScript as a middleman I e have the form speak to the browser s javascript and have that speak to the silverlight control Is there a better way Or even a way at all other than compiling the code as silverlight and wpf,javascript
I would like to host a silverlight control in winforms via a winforms browser but for it to work I need some way for the forms to talk to the silverlight and also the other way around Would it be possible to somehow have the two interact with each other using JavaScript as a middleman I e have the form speak to the browser s javascript and have that speak to the silverlight control Is there a better way Or even a way at all other than compiling the code as silverlight and wpf,javascript
Thanks for reading I m a bit new to jQuery and am trying to make a script I can include in all my websites to solve a problem that always drives me crazy The problem Select boxes with long options get cut off in Internet Explorer For example these select boxes http discoverfire com test select php In Firefox they are fine but in IE the options are cut off to the width of the select when they drop down The solution What I am looking to do is create a script that I can include in any page that will do the following Loop through all the selects on the page For each select A Loop through its options B Find the width of the longest option C Bind a function to expand the select to that width on focus or maybe click D Bind a function to shrink to it s original width on blur I ve managed to do most of step 2 for one select box I found that getting the options width was a problem especially in IE so I looped through and copied the text of each option to a span measured the span width and used the longest one as the width the select will be expanded to Perhaps somebody has a better idea Here is the code lt script type text javascript gt function This function will 1 Create a data store for the select called ResizeToWidth 2 Populate it with the width of the longest option as approximated by span width The data store can then be used Make a temporary span to hold the text of the options body append lt span id CurrentOptWidth gt lt span gt TheSelect option each function i If this is the first time through zero out ResizeToWidth or it will end up NaN if isNaN this parent data ResizeToWidth this parent data OriginalWidth this parent width this parent data ResizeToWidth 0 CurrentOptWidth css font family this css font family CurrentOptWidth css font size this css font size CurrentOptWidth css font weight this css font weight Put the text of the current option into the span CurrentOptWidth text this text Set ResizeToWidth to the longer of a the current opt width or b itself So it will hold the width of the longest option when we are done ResizeToWidth Math max CurrentOptWidth width this parent data ResizeToWidth Update parent ResizeToWidth data this parent data ResizeToWidth ResizeToWidth Remove the temporary span CurrentOptWidth remove TheSelect focus function this width this data ResizeToWidth TheSelect blur function this width this data OriginalWidth alert TheSelect data OriginalWidth alert TheSelect data ResizeToWidth lt script gt and the select lt select id TheSelect style width 50px gt lt option value 1 gt One lt option gt lt option value 2 gt Two lt option gt lt option value 3 gt Three lt option gt lt option value 42 693 748 756 gt Forty two billion six hundred and ninety three million seven hundred forty some odd lt option gt lt option value 5 gt Five lt option gt lt option value 6 gt Six lt option gt lt option value 7 gt Seven lt option gt lt select gt Hopefully this will run for you if you want to run it or you can see it in action here http discoverfire com test select php What I need help with This needs a bit of polish but seems to work ok if you specify the select box However I don t seem to be able to figure out how to apply it to all select boxes on the page with a loop So far I have this select each function i select Get the options for the select here can I use select each Also is there a better way to get the length of the longest option for each select The span is close but not very exact The problem is that IE returns zero for the option widths of the actual selects Any ideas are very welcome both for the questions asked and any other improvements to my code Thanks,jquery
Thanks for reading I m a bit new to jQuery and am trying to make a script I can include in all my websites to solve a problem that always drives me crazy The problem Select boxes with long options get cut off in Internet Explorer For example these select boxes http discoverfire com test select php In Firefox they are fine but in IE the options are cut off to the width of the select when they drop down The solution What I am looking to do is create a script that I can include in any page that will do the following Loop through all the selects on the page For each select A Loop through its options B Find the width of the longest option C Bind a function to expand the select to that width on focus or maybe click D Bind a function to shrink to it s original width on blur I ve managed to do most of step 2 for one select box I found that getting the options width was a problem especially in IE so I looped through and copied the text of each option to a span measured the span width and used the longest one as the width the select will be expanded to Perhaps somebody has a better idea Here is the code lt script type text javascript gt function This function will 1 Create a data store for the select called ResizeToWidth 2 Populate it with the width of the longest option as approximated by span width The data store can then be used Make a temporary span to hold the text of the options body append lt span id CurrentOptWidth gt lt span gt TheSelect option each function i If this is the first time through zero out ResizeToWidth or it will end up NaN if isNaN this parent data ResizeToWidth this parent data OriginalWidth this parent width this parent data ResizeToWidth 0 CurrentOptWidth css font family this css font family CurrentOptWidth css font size this css font size CurrentOptWidth css font weight this css font weight Put the text of the current option into the span CurrentOptWidth text this text Set ResizeToWidth to the longer of a the current opt width or b itself So it will hold the width of the longest option when we are done ResizeToWidth Math max CurrentOptWidth width this parent data ResizeToWidth Update parent ResizeToWidth data this parent data ResizeToWidth ResizeToWidth Remove the temporary span CurrentOptWidth remove TheSelect focus function this width this data ResizeToWidth TheSelect blur function this width this data OriginalWidth alert TheSelect data OriginalWidth alert TheSelect data ResizeToWidth lt script gt and the select lt select id TheSelect style width 50px gt lt option value 1 gt One lt option gt lt option value 2 gt Two lt option gt lt option value 3 gt Three lt option gt lt option value 42 693 748 756 gt Forty two billion six hundred and ninety three million seven hundred forty some odd lt option gt lt option value 5 gt Five lt option gt lt option value 6 gt Six lt option gt lt option value 7 gt Seven lt option gt lt select gt Hopefully this will run for you if you want to run it or you can see it in action here http discoverfire com test select php What I need help with This needs a bit of polish but seems to work ok if you specify the select box However I don t seem to be able to figure out how to apply it to all select boxes on the page with a loop So far I have this select each function i select Get the options for the select here can I use select each Also is there a better way to get the length of the longest option for each select The span is close but not very exact The problem is that IE returns zero for the option widths of the actual selects Any ideas are very welcome both for the questions asked and any other improvements to my code Thanks,jquery
This is probably a very simple question but what is the technical term for this class of language They use an intermediate assembly type language which is sent through the JVM or CLR They both are object oriented and they both depend on an intermediary such as the Java Virtual Machine or the Common Language Runtime to compile into native machine laguage Unlike Asm C C they don t compile directly into native machine language and require intensive memory allocation knowledge They both use garbage collection Is there a technical term which seperates Java and C from C,java
